sim,scenario,seed,success,time_elapsed,caixa_final,mrr_final,arr_final,usuarios_final,cac_medio,ltv_medio,churn_medio,margem_bruta_media,ebitda_margin_media,nrr,grr,cohort_m6_retention,payback_meses_medio,roi_total_pct,burn_rate_medio,caixa_minimo,mes_caixa_minimo,runway_final,quebrou,runway_critico,var95_caixa,cvar95_caixa,ltv_cac,caixa_series,mrr_series
26,base,1753472545,True,0.0792245864868164,186132.8578708586,102055.2,1224662.4,1048,204.98966425446415,1255.4151782672398,6.18425492391898,79.60747759637856,11.533298169232985,1.0,1.0,3.238095238095238,2.8022202523522193,4690.821446771465,269.8799057249173,1184.8346780455179,5,2.5708683684986986,False,True,1270.9238314879894,1201.2683274242613,6.373131402166269,"[3029.3436494080815, 2248.178962593621, 1660.4573444865953, 1288.6644497163177, 1184.8346780455179, 1217.7019768030045, 1559.109662674697, 2158.123540353302, 3066.25506916084, 4300.530053790019, 6021.480158018297, 8212.656841167693, 10913.571562560226, 14061.778667566587, 18021.664143538248, 22691.948044867255, 28146.60198093902, 34409.177411075565, 41685.19180374705, 49930.23661827551, 59240.80911867565, 61396.42388736898, 64892.198338433634, 57991.68705429109, 64866.484617362854, 73454.72263703434, 84376.81602844922, 91132.08791470696, 100481.01589254444, 112591.34894414592, 128181.35305686286, 132159.75971181394, 141092.59977675154, 153857.38759704633, 171440.15156331292, 186132.8578708586]","[679.3000000000001, 919.1000000000001, 1158.8, 1428.5000000000002, 1768.2, 2007.9, 2517.4, 3096.8, 3776.1, 4525.3, 5514.3, 6603.200000000001, 7792.0, 8950.800000000001, 10549.1, 12247.400000000001, 14085.5, 16023.500000000004, 18271.2, 20618.800000000003, 23136.2, 26093.2, 29259.9, 32866.200000000004, 36912.1, 41097.8, 46132.6, 51507.100000000006, 57460.9, 63924.3, 70827.20000000001, 77600.3, 83823.90000000001, 90017.5, 96071.3, 102055.2]"
27,base,1753482518,True,0.07163095474243164,65853.52567924258,14784.5,177414.0,155,340.90288480674684,549.7523259854001,13.750266555662606,76.96454389238687,-24.12589234585635,1.0,1.0,2.388888888888889,3.558348420797943,197.30635699684404,841.0880876405002,3065.333926863916,4,5.27410894594731,False,True,3204.8577362432184,3069.8461540371895,1.992267281965452,"[3593.1927636997, 3266.0879536965917, 3074.358381210463, 3065.333926863916, 3248.357521254137, 3692.7886600811316, 4329.267847644895, 12875.906171330953, 9830.229849749598, 11770.403005614196, 11845.951398995774, 12113.54784111412, 12585.87901644945, 13114.883003004568, 13835.935038296455, 14818.394618025115, 15936.229435270754, 17187.535130727003, 18553.625944322834, 19959.17199543564, 21353.47085776824, 22855.184957617817, 24550.386601904167, 14506.491028144268, 16507.516314340926, 18646.109144974358, 21180.979995078524, 23771.55413143644, 26777.816167887686, 29811.78149059268, 40932.21592015393, 39473.17565692769, 43653.64856057779, 48095.777057401436, 52973.67881121279, 65853.52567924258]","[649.3000000000001, 749.2, 919.0, 1158.8, 1398.5, 1738.2, 1977.9000000000003, 2147.7, 3406.4, 3646.2000000000003, 3816.0000000000005, 4055.7000000000003, 4325.5, 4395.400000000001, 4635.1, 4974.8, 5144.6, 5314.400000000001, 5554.200000000001, 5724.0, 5793.900000000001, 5963.700000000001, 6303.400000000001, 6812.9, 7122.5, 7462.200000000001, 8141.5, 8551.000000000002, 9300.300000000001, 9709.8, 10319.2, 12157.300000000001, 12636.8, 13216.2, 14065.3, 14784.5]"
28,base,1753492491,True,0.07130002975463867,82187.71131293976,17691.800000000003,212301.60000000003,182,335.47948972330164,553.1595591398875,14.121537738472616,78.15245097897082,-15.43522316831802,1.0,1.0,2.9375,3.232406475053216,265.36546380391565,773.5337116304464,4034.222788471464,1,9.697010525013866,False,True,4376.087392156216,4092.4872558576467,2.1696195120878423,"[4034.222788471464, 4150.7517232438295, 4451.199281793679, 4889.115647869214, 5520.6634826952195, 6361.273426374826, 7476.820985105805, 8832.449828839053, 10406.853626398888, 19970.277338119202, 15423.3494488239, 16460.98018330608, 17540.159725313948, 18632.725413622717, 19878.962570681957, 21294.54449781958, 22711.715232482893, 24326.190737224588, 25998.417710716756, 27839.989454287308, 29601.843859082644, 31610.675878929353, 33886.36147638013, 24360.940651434983, 34814.371209400786, 32632.652678546277, 36379.93919404631, 40311.54543345131, 44539.554057986075, 49036.0050676506, 53719.59231614398, 58767.7446109919, 63975.07314466867, 69618.5600260279, 75656.16076126737, 82187.71131293976]","[579.4, 679.3000000000001, 919.1000000000001, 1088.9, 1328.6000000000001, 1598.4000000000003, 1938.0000000000002, 2247.7000000000003, 2517.4, 2857.1000000000004, 4355.5, 4595.3, 4765.1, 4865.0, 5104.7, 5444.400000000001, 5614.200000000001, 5953.900000000001, 6193.6, 6533.299999999999, 6603.200000000001, 6942.800000000001, 7452.3, 7961.800000000001, 8541.2, 10209.5, 10958.7, 11568.1, 12247.400000000001, 12926.7, 13506.100000000002, 14255.300000000003, 14834.700000000003, 15683.900000000001, 16602.9, 17691.800000000003]"
29,base,1753502464,True,0.12802958488464355,546676.3817348835,171142.2,2053706.4000000001,1778,180.02311440816004,854.7568886394436,9.022229191114256,75.97952039576928,7.637231882993794,1.1766437684003925,1.0,3.3653846153846154,2.198774268307926,2200.734923895348,247.08687153308605,4311.697563451722,1,6.070415001167101,False,True,9483.466179281137,4597.04266593463,5.033532646780968,"[4311.697563451722, 4882.387768417539, 13600.236540965085, 11017.158982902336, 13996.2475898646, 17300.115885362804, 20974.810004318715, 32862.30885588136, 33667.871270335476, 40279.20877083644, 45747.67794835607, 59853.97032345424, 63429.31086133745, 64712.85233882845, 75482.68559335254, 76352.41596178674, 84379.05462571915, 94645.73908822163, 101357.3029527082, 110983.00985717254, 123999.40167561462, 125340.28238759539, 132904.88801355392, 133299.57023310434, 143873.6612016075, 167389.4474981624, 188880.35241169925, 215694.37277424207, 244831.50858579084, 278976.78813737055, 318174.6000909344, 356992.24632847914, 397003.0645970799, 442009.4332002038, 491867.32663125865, 546676.3817348835]","[819.1, 1158.8, 1738.2, 3816.0000000000005, 4325.5, 5004.8, 5823.900000000001, 6912.799999999999, 10828.7, 12596.900000000001, 14604.800000000003, 16852.5, 22067.0, 25024.0, 28840.0, 35682.9, 40687.7, 46132.0, 52635.299999999996, 59717.90000000001, 67719.6, 75991.0, 83992.70000000001, 91614.79999999999, 99107.0, 105850.00000000001, 113132.4, 119975.30000000002, 126818.20000000001, 133251.5, 139754.80000000002, 146088.2, 152111.90000000002, 158545.30000000002, 164778.80000000002, 171142.2]"
30,base,1753512437,True,0.18265128135681152,-9546.229542783463,1498.4,17980.800000000003,16,449.978176869212,502.1219872776015,15.309942378814354,79.6264861369123,-95.74843168566855,1.0,1.0,2.1666666666666665,11.905274880506349,-116.85928976159774,1028.119730263694,-12376.80053531808,24,0.0,True,True,-12268.680423258129,-12345.909074729523,0.508156800871438,"[4013.0296450171318, 4027.0592900342635, 4041.0889350513953, 4055.118580068527, 4069.148225085659, 4083.1778701027906, 4097.207515119922, 4111.237160137054, 4182.71900799401, 4391.116522271664, 2808.5854250375287, 1362.9699942240923, -25.19323374952046, 116.05315100846872, -932.8468259121111, -871.0639047349964, -809.2809835578818, -747.4980623807671, -685.7151412036525, -623.9322200265378, -562.1492988494232, -500.36637767230854, -438.5834564951939, -12376.80053531808, -12315.017614140965, -12253.23469296385, -12111.98830820586, -11913.289720608047, -11657.138930170411, -11400.988139732775, -11144.83734929514, -10809.22309527663, -10553.072304838994, -10217.458050820484, -9881.843796801973, -9546.229542783463]","[579.4, 579.4, 579.4, 579.4, 579.4, 579.4, 579.4, 579.4, 649.3000000000001, 819.1, 1088.9, 1258.7, 1328.6000000000001, 1258.7, 1258.7, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1158.8, 1258.7, 1328.6000000000001, 1398.5, 1398.5, 1398.5, 1498.4, 1398.5, 1498.4, 1498.4, 1498.4]"
31,base,1753522410,True,0.2842845916748047,127572.79673234341,39109.0,469308.0,410,332.17689705859084,922.8170386557906,8.457584827113982,77.58505340194418,-7.459375015346479,1.0,1.0,3.5,3.671037295560564,454.4699863847642,663.3073004829969,4134.854160221174,1,4.920541692122814,False,True,4809.8058964808715,4270.9724946360475,3.2319458164814545,"[4134.854160221174, 4407.0908290509215, 4944.044252290854, 5594.08767800022, 6460.351119692014, 7647.876317028711, 16698.219661341158, 13997.770264079152, 16822.928376660435, 19816.923243651905, 28666.190503420738, 25119.25318285921, 27250.21512531644, 29498.638823418572, 32040.866785774182, 34808.979012383264, 37939.3580118544, 41250.99378171814, 44912.89632444394, 48869.14564003178, 53119.74172848166, 57641.39208365446, 62677.560964864766, 56093.084128780414, 62084.88082243773, 68443.94104336727, 75555.49481002091, 83304.23886082642, 91750.05896596458, 100901.53186386316, 102310.49506189603, 104550.07856253261, 115314.09051027923, 114619.01492977052, 120465.58891735371, 127572.79673234341]","[579.4, 749.2, 1088.9, 1228.7, 1498.4, 1908.0000000000002, 2147.7, 3816.0000000000005, 4055.7000000000003, 4395.400000000001, 4805.0, 6613.0, 7122.5, 7532.1, 8111.500000000002, 8690.9, 9440.1, 10049.5, 10798.7, 11547.900000000001, 12297.1, 13016.300000000001, 14035.3, 15024.2, 16252.900000000001, 17341.8, 18840.2, 20408.6, 22076.800000000003, 23815.0, 25653.1, 27631.000000000004, 29708.800000000003, 33554.8, 36182.0, 39109.0]"
32,base,1753532383,True,0.23775267601013184,138778.9157828799,59167.5,710010.0,625,233.4883445927635,1233.533910306194,6.365377202616869,82.45207277171315,11.75415131102853,1.0,1.0,2.6666666666666665,3.041881355543865,3506.972894571997,207.81556873150384,524.9952894081723,6,3.530205825443353,False,True,622.8562070518872,562.6323371751434,5.643250739390167,"[2998.6363330998865, 2082.474450149307, 1367.023836150945, 927.4762287276071, 630.3851477551448, 524.9952894081723, 600.2693849421146, 913.8212295524222, 1348.4461270644815, 2123.8453001037824, 3144.0987486703248, 4467.461215265452, 6150.174483838695, 8068.076770440522, 10621.232865595488, 13474.409247731257, 16866.959438420166, 20777.17818016356, 25212.062560736354, 30316.396714989125, 35823.529466623106, 42212.82326088927, 49327.39518556256, 45321.03942182024, 54219.98479506007, 63972.271305282025, 66586.82092906651, 70400.11545036305, 75589.84313324533, 82164.59346271603, 90269.15770772738, 100051.25117380125, 111431.27160831752, 118431.9032404767, 127478.0043806792, 138778.9157828799]","[649.3000000000001, 749.2, 988.9, 1328.6000000000001, 1498.4, 1738.2, 1977.9000000000003, 2387.5, 2727.1, 3306.5, 3885.9, 4535.200000000001, 5284.400000000001, 5933.700000000001, 7022.6, 7911.600000000001, 9000.5, 10159.300000000001, 11348.0, 12746.600000000002, 13905.300000000001, 15543.6, 17211.800000000003, 19089.800000000003, 21097.7, 23105.6, 25732.800000000003, 28459.9, 31456.8, 34593.5, 37969.90000000001, 41646.1, 45362.1, 49657.600000000006, 54222.8, 59167.5]"
33,base,1753542356,True,0.11046791076660156,164795.33855869132,70516.6,846199.2000000001,734,233.13727773368905,887.392041100517,8.914772237735821,79.81204476957723,5.670512771409069,1.0,1.0,2.357142857142857,2.9805324331068532,609.5639106612138,252.85483971412143,4236.302268656524,1,3.7192771134053406,False,False,5266.639650261664,4489.151008032419,4.0733078706149435,"[4236.302268656524, 4741.999747408314, 5441.519617879449, 6466.50810015285, 7896.640782533861, 9657.344846646562, 11823.193110866872, 14451.258976901794, 17484.469043044326, 20836.3944358789, 22470.49301883343, 24431.838193614913, 26749.54336193035, 29333.472352143322, 32547.219315914936, 36221.921483315775, 40459.81662924952, 45186.342567117834, 50527.646100334714, 56559.45344898308, 63025.084991273005, 70425.60492731212, 78614.2866588074, 75854.16758245246, 77479.86828157838, 79998.32598625576, 84065.54069001853, 89456.1501677704, 96289.41462463234, 104613.10028068729, 114712.42070426529, 120169.29551715625, 127512.62711107952, 137188.42867615505, 149307.5222258921, 164795.33855869132]","[749.2, 1088.9, 1328.6000000000001, 1738.2, 2247.7000000000003, 2657.2000000000003, 3166.7000000000003, 3746.1000000000004, 4255.6, 4904.900000000001, 5584.200000000001, 6333.400000000001, 7152.5, 7901.800000000001, 9060.5, 10219.300000000001, 11508.000000000002, 12766.7, 14165.2, 15733.6, 17062.2, 18900.300000000003, 20808.300000000003, 23086.0, 25333.600000000002, 27581.300000000003, 30648.1, 33844.8, 37251.200000000004, 40827.5, 44843.3, 49098.90000000001, 53594.2, 58768.8, 64422.90000000001, 70516.6]"
34,base,1753552329,True,0.08322358131408691,27248.64194236976,10229.1,122749.20000000001,109,145.60373100573682,451.47883439421724,16.75395522022981,78.41267491803228,-9.009055540789625,1.0,1.0,1.8888888888888888,2.8419591623959937,718.716048559244,632.8519317971754,-6360.730345245356,24,5.17710419208479,True,True,-1959.1807542123547,-5055.3114185757095,2.431277780905369,"[2684.3094484100575, 1369.6188968201152, 167.93399037279755, -819.1291622465576, -1083.0926718092155, -1290.553358800561, -1362.2768416477852, -1301.6782690613436, -1184.5768739035898, -988.2410971730267, -735.4024978711514, -346.82669442515476, 230.57398702582032, 243.34378856571607, 448.35361682104485, 683.4764071365528, 1009.6907831689907, 1420.2651859168627, 1923.784466669713, 2467.120951566684, 3078.2746406077763, 3810.3332076538472, 4638.711801415351, -6360.730345245356, -3749.8924919060637, -1327.8795165717502, 1339.4611593388545, 2504.156243537702, 11528.16290176392, 7966.315871557865, 17772.300415379177, 14913.196889195406, 17734.792622589423, 20714.71432327318, 23871.358106106036, 27248.64194236976]","[509.5, 509.5, 649.3000000000001, 649.3000000000001, 749.2, 819.1, 988.9, 1158.8, 1228.7, 1328.6000000000001, 1398.5, 1568.3, 1808.1000000000001, 1908.0000000000002, 2147.7, 2457.4, 2727.1, 2966.8, 3206.6000000000004, 3376.4000000000005, 3546.2, 3786.0000000000005, 4025.7000000000003, 4365.400000000001, 4365.400000000001, 4125.6, 4435.3, 4774.900000000001, 5184.5, 6752.800000000001, 7162.4, 8630.800000000001, 8970.5, 9340.1, 9749.7, 10229.1]"
35,base,1753562302,True,0.06931328773498535,70892.66852547132,19549.600000000002,234595.2,204,167.10609270453622,432.92302368233896,17.73194127506886,79.13663653336228,3.703983886527623,0.8,0.8,1.9230769230769231,2.3536268041984867,1809.8167131367832,462.2469155507953,-337.54826496811563,4,7.759391306602267,False,True,-166.89920401621202,-305.89914799063513,2.61555286110763,"[2751.321919915203, 1559.9832080067206, 504.8200663155146, -337.54826496811563, -274.2500310131546, -131.11559501723116, 68.35820915500665, -20.656014986617606, 314.9933594028968, 70.44971531402359, 363.2484061089177, 580.3538789975252, 928.6408555183144, 1365.8826424466797, 2156.8535463525254, 2988.4155906929236, 4065.9505499698407, 5220.819687830648, 14283.592923547556, 11314.069037929152, 13553.680722528024, 16130.682155928063, 18832.57409793897, 9832.315156927358, 13061.945332893223, 16408.78588948394, 20257.447335310382, 24417.41587465723, 28927.365303239796, 33672.00258515247, 38806.620756300865, 44388.72159118694, 50306.00572163439, 56645.98947767019, 63457.37209948464, 70892.66852547132]","[579.4, 649.3000000000001, 819.1, 1088.9, 1158.8, 1258.7, 1328.6000000000001, 1498.4, 1498.4, 1838.1000000000001, 1977.9000000000003, 2417.5, 2727.1, 2996.9, 3576.3, 3915.9, 4395.400000000001, 4735.1, 5144.6, 7462.200000000001, 7632.000000000001, 8141.5, 8551.000000000002, 9130.400000000001, 9709.8, 10149.4, 10998.5, 11817.7, 12666.800000000001, 13386.0, 14235.100000000002, 15224.1, 16143.2, 17132.100000000002, 18221.0, 19549.600000000002]"
36,base,1753572275,True,0.06668353080749512,321609.3575526618,134579.1,1614949.2000000002,1409,196.0763621657393,1035.2811545650927,7.642514473604277,80.19813332940981,7.654692182956138,1.0,1.0,2.7096774193548385,2.376483878469681,1262.955656469424,168.4956679077834,4308.756920250763,1,4.1739997974386505,False,True,5509.770814924549,4597.389268054048,5.70103155337816,"[4308.756920250763, 4886.021615857333, 5717.687214613621, 6955.343728153099, 8656.950038336934, 10764.547263303957, 13394.053166776506, 16461.704882714388, 19900.02953472401, 23699.066004666543, 26040.40318603662, 28874.079960695413, 32310.619468070305, 36282.101708161295, 41275.04185331779, 47081.0734096959, 53961.202656150395, 62037.63886453813, 71402.92793535166, 73832.65540766912, 78008.9883170697, 84187.55996103956, 92723.05939644642, 92000.26531342929, 100026.80729364342, 111474.12364886556, 127177.44136937805, 131975.39417632614, 142397.11003678775, 159078.63915411857, 174172.47350703005, 195004.1374383052, 221190.21040886588, 249698.66953950812, 283213.50967651384, 321609.3575526618]","[749.2, 1088.9, 1398.5, 1908.0000000000002, 2487.4, 2996.9, 3646.2000000000003, 4225.6, 4974.8, 5793.900000000001, 6882.799999999999, 8041.6, 9370.2, 10698.800000000001, 12636.8, 14614.7, 16932.2, 19589.5, 22516.4, 25922.800000000003, 29808.8, 34234.100000000006, 39378.700000000004, 45372.50000000001, 52325.20000000001, 60057.1, 69217.5, 78038.3, 86419.5, 94221.3, 101783.40000000001, 108935.9, 115608.90000000001, 122252.0, 128485.4, 134579.1]"
37,base,1753582248,True,0.06841182708740234,177891.1244965438,94001.8,1128021.6,982,214.45105476025748,1025.9725184890715,7.6920592486668,79.84244726302443,7.948839179439012,1.0,1.0,2.4285714285714284,2.8150362762101198,664.1296854022659,378.19408236469906,4474.049706645256,1,2.785875692137795,False,True,5964.663906418826,4846.5176106641475,4.995705335847607,"[4474.049706645256, 5218.985514683039, 6213.223370330755, 7556.677114964724, 9283.331801002023, 11281.96090223758, 13686.463312464795, 16470.95489404627, 19392.278310831407, 22825.561138000725, 24517.681901766227, 26565.29802213332, 29153.67818048913, 32018.33111545193, 35665.674189795966, 39825.29829732157, 44638.51827803955, 50106.071551955305, 56467.795906655636, 63589.85965594626, 71474.39111363293, 80604.54506249528, 82404.40544874378, 73507.45758137704, 78186.97408799264, 84162.56080997383, 92221.90726253897, 102310.73259606294, 108255.38280436618, 116650.98614402325, 127726.88860885456, 141783.2056630338, 143570.50862517385, 150606.39749527472, 161732.12653952528, 177891.1244965438]","[749.2, 1088.9, 1398.5, 1838.1000000000001, 2317.6, 2657.2000000000003, 3166.7000000000003, 3646.2000000000003, 4055.7000000000003, 4904.900000000001, 5654.1, 6473.200000000001, 7562.100000000001, 8451.1, 9879.7, 11238.300000000001, 12736.7, 14305.0, 16213.100000000002, 18121.1, 20029.0, 22546.4, 25273.6, 28270.4, 31746.800000000003, 35113.3, 39408.8, 44103.9, 49318.40000000001, 55002.50000000001, 61206.00000000001, 68048.90000000001, 74622.0, 81195.1, 87698.4, 94001.8]"
38,base,1753592221,True,0.09803986549377441,157676.3238088963,61055.3,732663.6000000001,647,302.33671532526307,1146.2118454970882,6.724407144616125,79.38027060754166,-4.45386017887767,1.0,1.0,3.0416666666666665,3.5362543108204894,579.9013492037349,424.786080663324,4012.6041893333595,1,3.875049433460126,False,True,4522.561923635268,4087.5356476463035,4.218043133083057,"[4012.6041893333595, 4162.467105959247, 4642.593529527275, 5315.513300697249, 6341.886065483053, 7617.586798180224, 16950.80384654917, 14707.74080170516, 18123.465370786398, 21801.912174102305, 23634.185672622105, 25878.691564716766, 28426.25841833862, 31197.202126504566, 34447.46552349023, 38069.16860929562, 42256.31616357034, 46833.2640793313, 59566.01373326045, 60576.90047692583, 67526.8650366625, 75179.52613976297, 83627.62343224113, 80960.80077502526, 82651.71278842475, 85195.58895911329, 88990.41690101614, 93809.20712745961, 99856.75298604566, 107174.64463611445, 115910.90491194164, 126070.72305414607, 131223.71368303715, 138149.5592789044, 146886.5583229855, 157676.3238088963]","[649.3000000000001, 819.1, 1228.7, 1468.3999999999999, 1908.0000000000002, 2217.6000000000004, 2727.1, 4605.1, 5114.6, 5694.0, 6173.400000000001, 6922.700000000001, 7671.900000000001, 8321.2, 9240.2, 10159.2, 11318.0, 12376.900000000001, 13535.6, 16502.5, 17901.0, 19469.300000000003, 21237.5, 23215.4, 25263.2, 27341.0, 29928.300000000003, 32485.6, 35282.600000000006, 38249.5, 41486.100000000006, 44862.5, 48308.8, 52224.700000000004, 56420.200000000004, 61055.3]"
39,base,1753602194,True,0.08129668235778809,502807.6248271292,170607.30000000002,2047287.6,1827,161.90759939858214,1133.5131836802282,6.695942010789377,79.84378504165936,13.515710478085003,1.0,1.0,3.2903225806451615,2.081803060618704,2017.948436779705,458.6147323098869,4707.8890100266435,1,5.824298949091824,False,True,6705.506774482875,5224.892921955268,7.285324999305112,"[4707.8890100266435, 5741.896833883894, 7026.710088015869, 8636.64215597845, 10709.109646299396, 13113.104764549335, 15920.632736890593, 19125.087150991454, 22789.555801281283, 27040.18970716132, 29787.517682729955, 33406.98413859289, 37892.221256839446, 43240.670072435816, 49984.33482948733, 58053.67433417601, 67877.65739241609, 70992.0238453558, 76368.95351066203, 84305.35725653282, 95195.88828419094, 102977.61626036788, 122436.67245714017, 109289.8999380058, 116376.83266508365, 129792.19742950238, 143253.3476342191, 163948.72185687543, 191684.21207807015, 223184.98908074776, 261132.34586517603, 300096.48779550963, 344850.5720658343, 391968.9120597059, 444659.0585873865, 502807.6248271292]","[749.2, 1158.8, 1468.3999999999999, 1878.0000000000002, 2457.4, 2866.9, 3516.2000000000003, 4335.3, 5324.3, 6553.0, 7781.6, 9489.800000000001, 11427.8, 13475.6, 16242.6, 19279.300000000003, 22995.4, 27091.0, 31965.8, 37599.700000000004, 44112.8, 51514.8, 60185.5, 70794.1, 81093.20000000001, 90373.20000000001, 99992.9, 109033.20000000001, 117833.8, 126294.80000000002, 134346.1, 142257.7, 149489.90000000002, 156822.1, 163784.6, 170607.30000000002]"
40,base,1753612167,True,0.07111239433288574,32081.490445125106,10029.3,120351.59999999999,107,395.6114938918417,759.1894649924408,10.265122440377752,79.73555441402577,-23.18428837206968,1.0,1.0,1.8333333333333333,4.086628851678535,56.589543521354635,711.1326417775672,4467.526349535882,1,2.9986598430327995,False,True,5490.146432193942,4730.128009321494,2.3325147414756215,"[4467.526349535882, 4992.729669107104, 5655.952019889554, 6454.306069902157, 7255.547451895835, 8191.920533119667, 9184.970584378838, 10259.362696813898, 11390.431779284298, 12794.651592196078, 12336.890436319089, 11992.483220512777, 11786.095035917693, 11714.838550552762, 11838.278066434399, 12234.868312757419, 12722.037972443733, 13279.306663341276, 13882.009294309499, 14566.81095648895, 15318.824317898552, 16140.896710519384, 16951.726073175556, 5815.937497007617, 6831.99759010517, 7890.156714413952, 9131.76881000464, 10522.69163603671, 12053.772524491236, 13640.822082211256, 15407.989702353734, 17369.14502297293, 19361.156344838695, 29327.96120185929, 34261.31552350235, 32081.490445125106]","[579.4, 649.3000000000001, 819.1, 989.0, 988.9, 1158.8, 1228.7, 1328.6000000000001, 1398.5, 1738.2, 1908.0000000000002, 2047.8000000000002, 2217.6000000000004, 2387.5, 2627.2, 2966.9, 3136.7000000000003, 3306.5, 3446.3, 3616.1000000000004, 3786.0000000000005, 3955.8000000000006, 4025.7000000000003, 4125.6, 4365.400000000001, 4535.200000000001, 4844.8, 5184.5, 5524.099999999999, 5763.900000000001, 6103.500000000001, 6513.1, 6752.800000000001, 7162.4, 8560.900000000001, 10029.3]"
41,base,1753622140,True,0.07025980949401855,133026.73378729713,62434.100000000006,749209.2000000001,659,211.83235337066756,923.2248800238699,8.482331730188104,80.01182771476718,13.035612059197698,1.0,1.0,2.2222222222222223,2.9389531916414358,3363.168344682429,221.7870548216715,504.3440054898274,5,3.1799533391677492,False,True,690.9023995732341,561.7725875868427,4.419682022996039,"[2764.159830666457, 1723.8576420983613, 1008.8714217708282, 619.2011696838581, 504.3440054898274, 714.8028095363595, 1282.9019144179917, 1898.8704368840492, 2796.5900347181605, 3953.232144739305, 5340.836766947481, 7016.535338161668, 8952.367858381866, 11040.700010441473, 13713.310642928674, 16647.581768368356, 20042.25137423563, 23802.000250491394, 28107.594151121222, 32875.11307612511, 38030.91047484693, 43956.817429364404, 50597.84536978683, 46109.16739071683, 54520.27003610086, 63625.826761992466, 65593.88662452514, 68601.62595339036, 73032.64805744574, 78790.2321400207, 86105.27128900819, 95133.2537061383, 105970.34025252411, 112509.85832651549, 121447.95411060797, 133026.73378729713]","[749.2, 988.9, 1398.5, 1808.1000000000001, 2147.7, 2557.3, 3066.8, 3376.4000000000005, 3885.9, 4465.3, 5044.7, 5694.0, 6343.3, 6852.700000000001, 7841.700000000001, 8660.800000000001, 9649.800000000001, 10598.800000000001, 11757.600000000002, 12916.400000000001, 13975.2, 15473.700000000003, 17111.9, 19019.9, 21097.7, 23005.7, 25662.9, 28290.100000000002, 31386.9, 34593.5, 38139.7, 42055.6, 46281.200000000004, 51056.100000000006, 56440.4, 62434.100000000006]"
42,base,1753632113,True,0.06920313835144043,206904.76398164185,102611.3,1231335.6,1087,211.60283467852074,903.8649934885581,8.674409568253447,79.89951039311049,5.787543786366434,1.0,1.0,2.466666666666667,2.697923699779758,785.0198499235078,339.7963754541778,4269.412991436284,1,2.911922963779921,False,True,5503.178883321532,4567.683296482226,4.519494001020452,"[4269.412991436284, 4865.953601528168, 5715.587310585987, 6915.2361202903285, 8498.313952894023, 10415.673770698326, 12740.350093392906, 15586.945729465268, 18788.53448284783, 22361.47143584285, 24213.949106459404, 26520.345267166842, 29307.18835990766, 32542.405866672787, 44206.16943410013, 44355.31627520467, 50519.7968437113, 57391.00550616503, 65213.92099498677, 74100.07560233555, 83832.62732653078, 86420.03971016148, 90277.15741025108, 83628.81412320235, 90686.67138992374, 99302.97105895115, 110361.94710001673, 117072.38276590015, 126525.76033161138, 138675.4222266432, 154106.06732008117, 157989.9457657391, 167000.92994496136, 180226.6571859251, 190977.61819815193, 206904.76398164185]","[749.2, 1158.8, 1468.3999999999999, 1908.0000000000002, 2387.5, 2797.0, 3306.5, 3955.8000000000006, 4535.200000000001, 5284.400000000001, 6003.6, 6922.6, 7981.500000000001, 9070.400000000001, 10498.9, 13945.199999999999, 15683.400000000001, 17421.500000000004, 19469.300000000003, 21816.9, 24034.500000000004, 26831.600000000006, 29798.4, 33134.9, 36920.9, 40736.8, 45681.6, 50726.200000000004, 56660.00000000001, 62963.3, 69955.9, 76738.70000000001, 83111.90000000001, 89724.90000000001, 96168.1, 102611.3]"
43,base,1753642086,True,0.0788571834564209,129643.35132574273,44664.2,535970.3999999999,458,235.9856764545473,660.6911034826805,11.829782297219234,78.1601428177801,4.8561838827408765,1.0,1.0,1.7352941176470589,2.8308946511769277,463.0972971905946,433.71847962389825,4331.763624392426,1,4.566554678541342,False,True,5277.558617336308,4560.31322148037,3.0680307346903692,"[4331.763624392426, 4788.862818568315, 5440.457216925639, 14146.302236725598, 11090.532100683256, 13410.451881457771, 15911.599502586514, 18686.66600773041, 21587.831016268443, 24752.65746181128, 26045.78204514622, 27698.983635269433, 29536.85893296821, 31418.180097888333, 33757.6979039947, 36334.680080716535, 39277.60380536817, 42510.70256367518, 46150.49353295189, 50234.99474006543, 54711.01882118857, 59692.31031746285, 65203.659891928175, 59205.10754458454, 65834.25620904262, 72885.58295169176, 81064.66932046173, 89910.24425993659, 91208.5294885722, 93280.20170715585, 96370.30714851092, 100589.239409288, 105872.74339623062, 112343.68940677668, 120182.86858049309, 129643.35132574273]","[749.2, 919.1000000000001, 1158.8, 1598.4000000000003, 3096.8, 3266.6000000000004, 3506.4, 3846.0000000000005, 4185.7, 4695.2, 5104.7, 5784.1, 6363.5, 6703.1, 7452.3, 8131.6, 8950.800000000001, 9730.0, 10649.1, 11668.000000000002, 12687.0, 13845.800000000001, 15104.5, 16363.2, 17791.7, 19050.4, 21128.300000000003, 23026.4, 25204.2, 27282.0, 29629.6, 32246.900000000005, 34934.2, 37791.200000000004, 40988.0, 44664.2]"
